,topkills1,topdeaths1,topassists1,topdoublekills1,toptriplekills1,topquadrakills1,toppentakills1,topdamagetochampions1,topdpm1,topdamageshare1,topdamagetakenperminute1,topwardsplaced1,topwpm1,topcontrolwardsbought1,topvspm1,toptotalgold1,topearned gpm1,topearnedgoldshare1,topcspm1,topgolddiffat101,topxpdiffat101,topcsdiffat101,topgolddiffat151,topxpdiffat151,topcsdiffat151,jgkills1,jgdeaths1,jgassists1,jgdoublekills1,jgtriplekills1,jgquadrakills1,jgpentakills1,jgdamagetochampions1,jgdpm1,jgdamageshare1,jgdamagetakenperminute1,jgwardsplaced1,jgwpm1,jgcontrolwardsbought1,jgvspm1,jgtotalgold1,jgearned gpm1,jgearnedgoldshare1,jgcspm1,jggolddiffat101,jgxpdiffat101,jgcsdiffat101,jggolddiffat151,jgxpdiffat151,jgcsdiffat151,midkills1,middeaths1,midassists1,middoublekills1,midtriplekills1,midquadrakills1,midpentakills1,middamagetochampions1,middpm1,middamageshare1,middamagetakenperminute1,midwardsplaced1,midwpm1,midcontrolwardsbought1,midvspm1,midtotalgold1,midearned gpm1,midearnedgoldshare1,midcspm1,midgolddiffat101,midxpdiffat101,midcsdiffat101,midgolddiffat151,midxpdiffat151,midcsdiffat151,botkills1,botdeaths1,botassists1,botdoublekills1,bottriplekills1,botquadrakills1,botpentakills1,botdamagetochampions1,botdpm1,botdamageshare1,botdamagetakenperminute1,botwardsplaced1,botwpm1,botcontrolwardsbought1,botvspm1,bottotalgold1,botearned gpm1,botearnedgoldshare1,botcspm1,botgolddiffat101,botxpdiffat101,botcsdiffat101,botgolddiffat151,botxpdiffat151,botcsdiffat151,supkills1,supdeaths1,supassists1,supdoublekills1,suptriplekills1,supquadrakills1,suppentakills1,supdamagetochampions1,supdpm1,supdamageshare1,supdamagetakenperminute1,supwardsplaced1,supwpm1,supcontrolwardsbought1,supvspm1,suptotalgold1,supearned gpm1,supearnedgoldshare1,supcspm1,supgolddiffat101,supxpdiffat101,supcsdiffat101,supgolddiffat151,supxpdiffat151,supcsdiffat151,topkills0,topdeaths0,topassists0,topdoublekills0,toptriplekills0,topquadrakills0,toppentakills0,topdamagetochampions0,topdpm0,topdamageshare0,topdamagetakenperminute0,topwardsplaced0,topwpm0,topcontrolwardsbought0,topvspm0,toptotalgold0,topearned gpm0,topearnedgoldshare0,topcspm0,topgolddiffat100,topxpdiffat100,topcsdiffat100,topgolddiffat150,topxpdiffat150,topcsdiffat150,jgkills0,jgdeaths0,jgassists0,jgdoublekills0,jgtriplekills0,jgquadrakills0,jgpentakills0,jgdamagetochampions0,jgdpm0,jgdamageshare0,jgdamagetakenperminute0,jgwardsplaced0,jgwpm0,jgcontrolwardsbought0,jgvspm0,jgtotalgold0,jgearned gpm0,jgearnedgoldshare0,jgcspm0,jggolddiffat100,jgxpdiffat100,jgcsdiffat100,jggolddiffat150,jgxpdiffat150,jgcsdiffat150,midkills0,middeaths0,midassists0,middoublekills0,midtriplekills0,midquadrakills0,midpentakills0,middamagetochampions0,middpm0,middamageshare0,middamagetakenperminute0,midwardsplaced0,midwpm0,midcontrolwardsbought0,midvspm0,midtotalgold0,midearned gpm0,midearnedgoldshare0,midcspm0,midgolddiffat100,midxpdiffat100,midcsdiffat100,midgolddiffat150,midxpdiffat150,midcsdiffat150,botkills0,botdeaths0,botassists0,botdoublekills0,bottriplekills0,botquadrakills0,botpentakills0,botdamagetochampions0,botdpm0,botdamageshare0,botdamagetakenperminute0,botwardsplaced0,botwpm0,botcontrolwardsbought0,botvspm0,bottotalgold0,botearned gpm0,botearnedgoldshare0,botcspm0,botgolddiffat100,botxpdiffat100,botcsdiffat100,botgolddiffat150,botxpdiffat150,botcsdiffat150,supkills0,supdeaths0,supassists0,supdoublekills0,suptriplekills0,supquadrakills0,suppentakills0,supdamagetochampions0,supdpm0,supdamageshare0,supdamagetakenperminute0,supwardsplaced0,supwpm0,supcontrolwardsbought0,supvspm0,suptotalgold0,supearned gpm0,supearnedgoldshare0,supcspm0,supgolddiffat100,supxpdiffat100,supcsdiffat100,supgolddiffat150,supxpdiffat150,supcsdiffat150,gamelength,winner
54,1.0,4.0,4.0,0.0,0.0,0.0,0.0,15002.0,409.1455,0.148178,888.2727,11.0,0.3,8.0,1.0909,14438.0,263.8364,0.246049,8.6727,-329.0,-216.0,-11.0,-337.0,-227.0,-4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,9037.0,246.4636,0.0892605,1085.3727,15.0,0.4091,16.0,1.5545,11041.0,171.1909,0.159653,4.9091,11.0,101.0,3.0,429.0,-212.0,-2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,29814.0,813.1091,0.29448,705.1909,16.0,0.4364,7.0,1.3636,12879.0,221.3182,0.206399,9.0,-114.0,-230.0,-5.0,409.0,561.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,37873.0,1032.9,0.37408,371.3182,22.0,0.6,13.0,1.5,17011.0,334.0091,0.311488,10.1182,-679.0,-284.0,2.0,-817.0,-405.0,3.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,9517.0,259.5545,0.0940016,404.4818,76.0,2.0727,12.0,3.3818,7768.0,81.9273,0.0764109,0.6818,-392.0,-295.0,-7.0,-334.0,386.0,-13.0,7.0,2.0,4.0,2.0,0.0,0.0,0.0,17993.0,490.7182,0.176712,765.2182,8.0,0.2182,6.0,1.1455,16575.0,322.1182,0.242913,8.2909,329.0,216.0,11.0,337.0,227.0,4.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,20976.0,572.0727,0.206009,1179.0,7.0,0.1909,6.0,1.4182,12928.0,222.6545,0.167909,5.4,-11.0,-101.0,-3.0,-429.0,212.0,2.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,24809.0,676.6091,0.243653,1303.5,16.0,0.4364,8.0,1.9364,16319.0,315.1364,0.237648,10.0909,114.0,230.0,5.0,-409.0,-561.0,-5.0,4.0,1.0,12.0,1.0,0.0,0.0,0.0,27861.0,759.8455,0.273627,448.8818,15.0,0.4091,7.0,1.0364,16168.0,311.0182,0.234543,9.5182,679.0,284.0,-2.0,817.0,405.0,-3.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,10182.0,277.6909,0.099999,367.9909,56.0,1.5273,15.0,3.7364,10452.0,155.1273,0.116987,1.6364,392.0,295.0,7.0,334.0,-386.0,13.0,2200,0
55,1.0,4.0,4.0,0.0,0.0,0.0,0.0,15651.0,414.7792,0.184625,979.1343,13.0,0.3445,8.0,1.3251,14334.0,250.1767,0.213768,8.2686,641.0,538.0,0.0,870.0,166.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,8689.0,230.2739,0.102498,887.7297,10.0,0.265,8.0,2.0936,11379.0,171.864,0.146851,4.9558,248.0,308.0,-4.0,-395.0,-616.0,-19.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,26877.0,712.288,0.31705,500.1148,22.0,0.583,7.0,1.5106,17684.0,338.9576,0.28963,10.4152,416.0,-134.0,7.0,40.0,-600.0,3.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,26724.0,708.2332,0.315246,583.4894,14.0,0.371,5.0,1.7491,16464.0,306.6254,0.262003,9.4346,-292.0,-307.0,-1.0,-402.0,-422.0,-9.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,6831.0,181.0336,0.0805809,367.7915,54.0,1.4311,14.0,3.1802,8769.0,102.6943,0.0877471,0.5565,-160.0,302.0,-2.0,-259.0,-323.0,-1.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,14083.0,373.2244,0.163281,696.1749,20.0,0.53,17.0,1.2986,14260.0,248.2155,0.203233,7.5,-641.0,-538.0,0.0,-870.0,-166.0,-5.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,9781.0,259.2138,0.113403,746.9258,16.0,0.424,16.0,1.7491,12908.0,212.3852,0.173896,5.2739,-248.0,-308.0,4.0,395.0,616.0,19.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,19126.0,506.8728,0.221751,437.3057,16.0,0.424,5.0,1.4311,16381.0,304.4258,0.249258,9.9382,-416.0,134.0,-7.0,-40.0,600.0,-3.0,6.0,3.0,10.0,1.0,0.0,0.0,0.0,36732.0,973.4629,0.425878,730.4682,18.0,0.477,7.0,2.1731,17381.0,330.9276,0.270957,9.3021,292.0,307.0,1.0,402.0,422.0,9.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,6528.0,173.0035,0.075687,373.3039,59.0,1.5636,15.0,2.4117,9625.0,125.3799,0.102656,0.3445,160.0,-302.0,2.0,259.0,323.0,1.0,2264,0
56,1.0,2.0,8.0,0.0,0.0,0.0,0.0,17638.0,522.6074,0.203381,735.1111,12.0,0.3556,8.0,0.9481,12675.0,244.9778,0.19523,6.9037,-637.0,-824.0,-9.0,-1020.0,-1859.0,-24.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,13519.0,400.563,0.155885,852.8889,11.0,0.3259,10.0,1.7778,12127.0,228.7407,0.182291,5.3037,-187.0,-380.0,-12.0,176.0,-28.0,-15.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,26769.0,793.1556,0.308669,274.0444,19.0,0.563,6.0,1.3037,15948.0,341.9556,0.272511,9.8074,373.0,128.0,6.0,901.0,-203.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,24433.0,723.9407,0.281733,450.0444,16.0,0.4741,6.0,1.3926,15002.0,313.9259,0.250175,8.8889,-488.0,-78.0,-28.0,-862.0,-114.0,-37.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,4365.0,129.3333,0.0503321,211.3185,48.0,1.4222,11.0,2.4,8633.0,125.2148,0.0997922,0.237,-698.0,-427.0,0.0,-589.0,-784.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,13659.0,404.7111,0.270749,861.5111,11.0,0.3259,9.0,0.7111,11722.0,216.7407,0.245673,7.7037,637.0,824.0,9.0,1020.0,1859.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4772.0,141.3926,0.0945906,923.4074,11.0,0.3259,11.0,1.4815,8831.0,131.0815,0.148584,5.0074,187.0,380.0,12.0,-176.0,28.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9945.0,294.6667,0.19713,914.2519,12.0,0.3556,8.0,1.2741,11427.0,208.0,0.235766,9.037,-373.0,-128.0,-6.0,-901.0,203.0,-3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12738.0,377.4222,0.252493,370.0444,17.0,0.5037,5.0,0.9185,12529.0,240.6519,0.272774,9.1852,488.0,78.0,28.0,862.0,114.0,37.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9335.0,276.5926,0.185038,367.8519,71.0,2.1037,9.0,3.2296,7301.0,85.7481,0.0972025,0.6222,698.0,427.0,0.0,589.0,784.0,0.0,2025,1
57,0.0,4.0,4.0,0.0,0.0,0.0,0.0,29604.0,697.3852,0.240991,904.9706,8.0,0.1885,4.0,1.013,15482.0,235.8304,0.241289,9.3286,-576.0,-90.0,-5.0,-787.0,-81.0,-5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,16270.0,383.2744,0.132445,966.9494,24.0,0.5654,24.0,2.2379,13184.0,181.6961,0.185899,5.0177,-200.0,-287.0,1.0,38.0,-206.0,-6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,35224.0,829.7762,0.28674,568.7161,23.0,0.5418,10.0,1.0836,14398.0,210.2945,0.215161,8.1272,112.0,-163.0,4.0,-72.0,57.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,32293.0,760.7303,0.26288,413.192,42.0,0.9894,8.0,1.6726,16941.0,270.2002,0.276457,8.9282,-348.0,-34.0,3.0,419.0,-733.0,5.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,9452.0,222.662,0.0769437,393.0035,78.0,1.8375,27.0,2.874,8840.0,79.364,0.0811934,0.7067,-811.0,247.0,-3.0,-768.0,405.0,-13.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,20037.0,472.0141,0.195733,908.1743,10.0,0.2356,6.0,1.2721,16943.0,270.2473,0.23806,8.2214,576.0,90.0,5.0,787.0,81.0,5.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,11268.0,265.4417,0.110072,1122.9211,15.0,0.3534,16.0,1.8846,12189.0,158.2568,0.139403,5.1826,200.0,287.0,-1.0,-38.0,206.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,24584.0,579.1284,0.240151,816.8198,10.0,0.2356,7.0,0.9423,16294.0,254.9588,0.224591,7.5854,-112.0,163.0,-4.0,72.0,-57.0,-12.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,33469.0,788.4335,0.326945,532.4146,22.0,0.5183,11.0,1.2956,19011.0,318.9635,0.280975,10.0824,348.0,34.0,-3.0,-419.0,733.0,-5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,13011.0,306.5018,0.127099,447.9388,65.0,1.5312,18.0,4.5936,11108.0,132.7915,0.11697,1.7903,811.0,-247.0,3.0,768.0,-405.0,13.0,2547,0
58,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12590.0,427.5042,0.186345,961.2224,10.0,0.3396,6.0,1.0866,11454.0,257.1817,0.2767,8.6248,-184.0,-2.0,3.0,507.0,413.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,7673.0,260.5433,0.113568,878.3362,12.0,0.4075,13.0,1.7317,8861.0,169.1341,0.181967,5.399,315.0,179.0,-3.0,613.0,360.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,23477.0,797.1817,0.347483,578.6757,14.0,0.4754,7.0,0.9168,10993.0,241.528,0.259858,9.6435,-399.0,233.0,13.0,-306.0,444.0,21.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,13969.0,474.3294,0.206755,505.0934,18.0,0.6112,6.0,1.0866,9376.0,186.6214,0.200782,7.7759,-121.0,96.0,16.0,-997.0,-271.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9854.0,334.601,0.145849,460.1698,60.0,2.0374,19.0,2.8862,6089.0,75.0085,0.0806939,0.5433,-286.0,-318.0,0.0,-861.0,-901.0,-3.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,19268.0,654.2615,0.244465,780.8829,11.0,0.3735,6.0,0.8149,11703.0,265.6367,0.193571,7.8438,184.0,2.0,-3.0,-507.0,-413.0,-1.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,11359.0,385.7046,0.144119,966.2139,11.0,0.3735,10.0,2.0713,11107.0,245.399,0.178823,5.5348,-315.0,-179.0,3.0,-613.0,-360.0,-2.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,19912.0,676.129,0.252636,892.0204,10.0,0.3396,10.0,1.1205,14100.0,347.0289,0.252885,8.8285,399.0,-233.0,-13.0,306.0,-444.0,-21.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,15566.0,528.5569,0.197495,382.9881,21.0,0.7131,9.0,1.0187,12906.0,306.4856,0.223339,8.3192,121.0,-96.0,-16.0,997.0,271.0,-5.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,12712.0,431.6469,0.161285,442.8183,71.0,2.4109,15.0,4.9236,9998.0,207.7419,0.151381,1.4941,286.0,318.0,0.0,861.0,901.0,3.0,1767,0
59,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11989.0,378.0032,0.177512,808.4078,13.0,0.4099,9.0,1.1035,12961.0,277.5512,0.222866,9.6795,-322.0,-523.0,-14.0,-1005.0,-1039.0,-32.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8881.0,280.0105,0.131494,719.7793,14.0,0.4414,14.0,1.7656,9840.0,179.1487,0.143854,5.2969,-450.0,-449.0,-12.0,-290.0,32.0,-5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,16934.0,533.9149,0.250729,484.887,31.0,0.9774,7.0,2.3647,13920.0,307.7877,0.247144,9.9002,-141.0,-43.0,-8.0,535.0,336.0,-3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,18856.0,594.5139,0.279187,253.0846,18.0,0.5675,11.0,1.1035,14865.0,337.5828,0.271068,9.8056,385.0,527.0,12.0,751.0,978.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10879.0,343.0058,0.161077,160.6726,56.0,1.7656,16.0,3.8466,8703.0,143.3001,0.115069,1.072,290.0,10.0,-9.0,445.0,247.0,-15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14492.0,456.9207,0.36127,643.7625,13.0,0.4099,5.0,0.7252,12186.0,253.1161,0.270027,9.5218,322.0,523.0,14.0,1005.0,1039.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4511.0,142.2281,0.112455,858.5707,12.0,0.3783,13.0,1.7026,8814.0,146.7998,0.156612,5.3284,450.0,449.0,12.0,290.0,-32.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,10808.0,340.7672,0.269432,585.0236,14.0,0.4414,8.0,1.1035,10723.0,206.989,0.22082,8.9228,141.0,43.0,8.0,-535.0,-336.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8700.0,274.3037,0.216882,444.4982,11.0,0.3468,5.0,0.5675,12248.0,255.0709,0.272112,9.3326,-385.0,-527.0,-12.0,-751.0,-978.0,-22.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1603.0,50.5413,0.0399611,322.1335,44.0,1.3873,15.0,3.1844,6549.0,75.3862,0.0804294,1.5765,-290.0,-10.0,9.0,-445.0,-247.0,15.0,1903,1
60,1.0,3.0,1.0,0.0,0.0,0.0,0.0,14343.0,487.3046,0.224351,950.487,11.0,0.3737,8.0,0.5776,10851.0,236.9083,0.247131,8.5617,-386.0,53.0,-5.0,-400.0,-10.0,-2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,11397.0,387.214,0.17827,974.4054,8.0,0.2718,9.0,1.393,9719.0,198.4485,0.207011,5.5379,109.0,43.0,-1.0,376.0,126.0,3.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,15345.0,521.3477,0.240024,816.8969,7.0,0.2378,6.0,0.8834,9668.0,196.7157,0.205203,7.8482,229.0,420.0,9.0,-107.0,-438.0,-2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,14772.0,501.88,0.231062,463.2503,13.0,0.4417,5.0,0.7814,10685.0,231.2684,0.241248,9.2072,-628.0,-651.0,-26.0,-514.0,-940.0,-37.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,8074.0,274.3148,0.126292,399.581,31.0,1.0532,11.0,2.3103,6683.0,95.3001,0.0994074,0.6455,-821.0,586.0,3.0,-458.0,641.0,6.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,16739.0,568.7089,0.203032,748.9128,10.0,0.3398,5.0,1.1552,11594.0,262.1518,0.200577,9.0034,386.0,-53.0,5.0,400.0,10.0,2.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,11828.0,401.8573,0.143465,909.9887,15.0,0.5096,14.0,2.4122,10972.0,241.0193,0.184408,4.9264,-109.0,-43.0,1.0,-376.0,-126.0,-3.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,23708.0,805.4813,0.287561,1140.5776,10.0,0.3398,6.0,1.1212,12072.0,278.3918,0.213003,8.4598,-229.0,-420.0,-9.0,107.0,438.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,16793.0,570.5436,0.203687,360.2378,13.0,0.4417,5.0,1.359,14518.0,361.4949,0.276589,10.2605,628.0,651.0,26.0,514.0,940.0,37.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,13377.0,454.4847,0.162254,176.0249,46.0,1.5629,15.0,3.0917,8703.0,163.9298,0.125423,0.9513,821.0,-586.0,-3.0,458.0,-641.0,-6.0,1766,0
61,1.0,0.0,9.0,0.0,0.0,0.0,0.0,18736.0,536.0801,0.235362,719.8283,18.0,0.515,15.0,1.6595,14058.0,271.9599,0.207424,8.1545,90.0,37.0,8.0,452.0,440.0,18.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,10158.0,290.6438,0.127605,1059.1989,14.0,0.4006,12.0,2.0601,12910.0,239.113,0.182371,6.8097,-548.0,208.0,12.0,-205.0,210.0,9.0,5.0,1.0,5.0,2.0,0.0,0.0,0.0,18634.0,533.1617,0.234081,750.8441,10.0,0.2861,9.0,1.03,15211.0,304.9499,0.232587,9.299,7.0,107.0,2.0,762.0,265.0,11.0,5.0,1.0,8.0,1.0,1.0,0.0,0.0,26593.0,760.887,0.334062,409.9571,15.0,0.4292,4.0,1.6023,17318.0,365.2361,0.27857,11.3591,-432.0,-26.0,-1.0,-256.0,57.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,5484.0,156.9099,0.0688901,250.2146,66.0,1.8884,16.0,3.2904,9092.0,129.8712,0.0990476,0.5436,20.0,-499.0,2.0,195.0,-12.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6923.0,198.083,0.0912891,576.0515,17.0,0.4864,12.0,1.4592,11167.0,189.2418,0.212281,7.2675,-90.0,-37.0,-8.0,-452.0,-440.0,-18.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,8769.0,250.9013,0.115631,877.3677,15.0,0.4292,15.0,1.9456,9772.0,149.3276,0.167504,4.6066,548.0,-208.0,-12.0,205.0,-210.0,-9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,21801.0,623.7768,0.287476,806.0944,9.0,0.2575,9.0,1.0014,10437.0,168.3548,0.188849,6.9242,-7.0,-107.0,-2.0,-762.0,-265.0,-11.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,28726.0,821.917,0.378791,506.9242,15.0,0.4292,5.0,1.2303,15420.0,310.9299,0.348793,11.2732,432.0,26.0,1.0,256.0,-57.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,9617.0,275.1645,0.126813,169.8999,58.0,1.6595,16.0,2.289,7126.0,73.6195,0.0825727,0.1431,-20.0,499.0,-2.0,-195.0,12.0,-6.0,2097,1
62,4.0,2.0,8.0,1.0,0.0,0.0,0.0,15123.0,505.2227,0.202103,755.2116,13.0,0.4343,10.0,0.7684,13631.0,323.7862,0.240016,7.6837,233.0,146.0,9.0,987.0,337.0,19.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,8268.0,276.2138,0.110493,701.8597,7.0,0.2339,7.0,1.4365,10293.0,212.2717,0.157349,4.8441,-740.0,-67.0,6.0,-805.0,-819.0,-19.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,16221.0,541.9042,0.216777,468.0067,29.0,0.9688,7.0,2.6058,10477.0,218.4187,0.161906,6.9154,-331.0,-47.0,15.0,91.0,228.0,21.0,7.0,0.0,4.0,1.0,1.0,1.0,0.0,30541.0,1020.3007,0.408149,310.657,12.0,0.4009,3.0,1.5033,16776.0,428.853,0.317903,12.294,307.0,-278.0,5.0,670.0,150.0,23.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4675.0,156.1804,0.0624766,258.1403,52.0,1.7372,16.0,3.0401,8899.0,165.7016,0.122826,0.5679,146.0,88.0,4.0,795.0,480.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10958.0,366.0802,0.235236,693.5746,8.0,0.2673,4.0,1.3697,9363.0,181.2027,0.211068,7.4833,-233.0,-146.0,-9.0,-987.0,-337.0,-19.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6674.0,222.9621,0.143271,792.0935,10.0,0.3341,12.0,1.637,9408.0,182.706,0.212819,5.3118,740.0,67.0,-6.0,805.0,819.0,19.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,9980.0,333.4076,0.214241,1075.4566,9.0,0.3007,11.0,0.902,8906.0,165.9354,0.193283,6.1136,331.0,47.0,-15.0,-91.0,-228.0,-21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,12626.0,421.804,0.271043,445.9243,8.0,0.2673,0.0,1.0022,11875.0,265.1225,0.308827,10.2561,-307.0,278.0,-5.0,-670.0,-150.0,-23.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,6345.0,211.971,0.136208,225.6013,52.0,1.7372,15.0,2.4053,5841.0,63.5412,0.0740028,0.4343,-146.0,-88.0,-4.0,-795.0,-480.0,-6.0,1796,1
63,3.0,2.0,0.0,1.0,0.0,0.0,0.0,10311.0,320.3832,0.168872,651.8902,10.0,0.3107,3.0,0.6836,14161.0,309.0419,0.295517,10.0363,417.0,-67.0,-8.0,2430.0,553.0,12.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6931.0,215.3599,0.113515,644.7437,14.0,0.435,14.0,2.175,9302.0,158.0632,0.151148,4.6919,3.0,-48.0,6.0,640.0,451.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,19808.0,615.4738,0.324413,411.3309,13.0,0.4039,13.0,1.4604,12004.0,242.0197,0.231429,9.1662,-158.0,-620.0,2.0,-44.0,38.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21298.0,661.7711,0.348816,434.1688,12.0,0.3729,4.0,1.709,12990.0,272.6567,0.260725,10.0984,-1346.0,-460.0,-17.0,-2079.0,-965.0,-29.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2710.0,84.2051,0.044384,309.912,37.0,1.1497,16.0,2.2372,6274.0,63.9772,0.0611811,0.5904,-502.0,-126.0,-7.0,-1079.0,-293.0,-14.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10175.0,316.1574,0.186424,533.537,11.0,0.3418,6.0,1.1186,12566.0,259.4821,0.212234,8.4205,-417.0,67.0,8.0,-2430.0,-553.0,-12.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,17076.0,530.5852,0.312862,1121.2015,13.0,0.4039,12.0,1.5536,10520.0,195.9089,0.160238,5.3755,-3.0,48.0,-6.0,-640.0,-451.0,-4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,8831.0,274.3967,0.161799,540.0311,9.0,0.2796,8.0,0.9943,12143.0,246.3387,0.201484,8.5759,158.0,620.0,-2.0,44.0,-38.0,-13.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,16135.0,501.3465,0.295621,436.1264,15.0,0.4661,4.0,1.5536,17089.0,400.0207,0.327181,11.5898,1346.0,460.0,17.0,2079.0,965.0,29.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2363.0,73.4231,0.0432942,147.2812,57.0,1.7711,17.0,2.5168,8105.0,120.87,0.0988635,0.8389,502.0,126.0,7.0,1079.0,293.0,14.0,1931,0
